sk_respondente,sk_pergunta,publico,bloco,pergunta_slug,valor_texto,valor_numerico,carimbo,fonte
6,7,contratante,dores,maior_frustracao_aberta,Que realmente saiba limpar bem,,2026-03-24 14:51:16.640,pesquisa_primaria
7,7,contratante,dores,maior_frustracao_aberta,Alguém que atenda a todas as minhas exigências de limpeza e/ou culinária ,,2026-03-24 16:08:02.275,pesquisa_primaria
8,7,contratante,dores,maior_frustracao_aberta,Comprometimento e proatividade por parte da profissional,,2026-03-24 18:02:41.390,pesquisa_primaria
9,7,contratante,dores,maior_frustracao_aberta,Valor ,,2026-03-24 18:03:19.611,pesquisa_primaria
10,7,contratante,dores,maior_frustracao_aberta,Confiança ,,2026-03-24 18:03:56.180,pesquisa_primaria
11,7,contratante,dores,maior_frustracao_aberta,Ser de confiança ,,2026-03-24 18:05:29.471,pesquisa_primaria
12,7,contratante,dores,maior_frustracao_aberta,A profissional nao atender aos requisitos solicitados,,2026-03-24 18:06:17.115,pesquisa_primaria
13,7,contratante,dores,maior_frustracao_aberta,"Atualmente, não consigo encontrar alguém que trabalhe bem e tenha disponibilidade para vir de 15 em 15 dias.",15.0,2026-03-24 18:06:53.372,pesquisa_primaria
14,7,contratante,dores,maior_frustracao_aberta,Profissionalismo ,,2026-03-24 18:19:46.080,pesquisa_primaria
15,7,contratante,dores,maior_frustracao_aberta,Não limpa direito e confiável ,,2026-03-24 18:20:34.264,pesquisa_primaria
16,7,contratante,dores,maior_frustracao_aberta,Serviço mal feito ,,2026-03-24 18:21:39.067,pesquisa_primaria
17,7,contratante,dores,maior_frustracao_aberta,Falta de qualidade nos serviços ,,2026-03-24 18:27:27.517,pesquisa_primaria
18,7,contratante,dores,maior_frustracao_aberta,Confiança ,,2026-03-24 18:43:07.909,pesquisa_primaria
19,7,contratante,dores,maior_frustracao_aberta,Uma pessoa que saiba limpar,,2026-03-24 18:52:43.021,pesquisa_primaria
20,7,contratante,dores,maior_frustracao_aberta,,,2026-03-24 19:10:38.159,pesquisa_primaria
21,7,contratante,dores,maior_frustracao_aberta,"Se a pessoa é de confiança, é habilitada para o serviço. ",,2026-03-24 19:15:06.376,pesquisa_primaria
22,7,contratante,dores,maior_frustracao_aberta,"A maior preocupação é saber se é
Honesto, pois estará dentro da minha casa. ",,2026-03-24 19:19:15.991,pesquisa_primaria
23,7,contratante,dores,maior_frustracao_aberta,Localizar um qualificado e de confiança. ,,2026-03-24 19:24:55.289,pesquisa_primaria
24,7,contratante,dores,maior_frustracao_aberta,Falta de noções de higiene ,,2026-03-24 19:37:26.345,pesquisa_primaria
25,7,contratante,dores,maior_frustracao_aberta,"Ineficácia, despreparo ",,2026-03-24 19:39:36.488,pesquisa_primaria
26,7,contratante,dores,maior_frustracao_aberta,Não passar roupas,,2026-03-24 19:40:24.807,pesquisa_primaria
27,7,contratante,dores,maior_frustracao_aberta,Disponibilidade ,,2026-03-24 19:42:12.918,pesquisa_primaria
28,7,contratante,dores,maior_frustracao_aberta,Confiança ,,2026-03-24 19:44:37.119,pesquisa_primaria
29,7,contratante,dores,maior_frustracao_aberta,Confiança e bom serviço,,2026-03-24 19:44:38.104,pesquisa_primaria
30,7,contratante,dores,maior_frustracao_aberta,Serviço mal feito ,,2026-03-24 19:44:49.352,pesquisa_primaria
31,7,contratante,dores,maior_frustracao_aberta,Confiança e qualidade do serviço. ,,2026-03-24 19:54:25.663,pesquisa_primaria
32,7,contratante,dores,maior_frustracao_aberta,Segurança ,,2026-03-24 19:55:31.781,pesquisa_primaria
33,7,contratante,dores,maior_frustracao_aberta,Compromisso e serviço bem feito ,,2026-03-24 20:04:40.320,pesquisa_primaria
34,7,contratante,dores,maior_frustracao_aberta,Compromisso,,2026-03-24 20:07:36.926,pesquisa_primaria
35,7,contratante,dores,maior_frustracao_aberta,Nunca tive problemas com as que eu contratei,,2026-03-24 20:11:31.036,pesquisa_primaria
36,7,contratante,dores,maior_frustracao_aberta,profissional competente ,,2026-03-24 20:15:48.225,pesquisa_primaria
37,7,contratante,dores,maior_frustracao_aberta,São despreparadas e vi em no celular ,,2026-03-24 20:21:42.700,pesquisa_primaria
38,7,contratante,dores,maior_frustracao_aberta,Confiança ,,2026-03-24 20:31:54.097,pesquisa_primaria
39,7,contratante,dores,maior_frustracao_aberta,,,2026-03-24 20:36:21.798,pesquisa_primaria
40,7,contratante,dores,maior_frustracao_aberta,"Falta de Confiança, falta de compromisso com o horário, uso excessivo de celular durante o horário de trabalho.",,2026-03-24 20:39:51.722,pesquisa_primaria
41,7,contratante,dores,maior_frustracao_aberta,Comprometimento,,2026-03-24 20:39:52.888,pesquisa_primaria
42,7,contratante,dores,maior_frustracao_aberta,Agilidade e confiança ,,2026-03-24 20:56:23.429,pesquisa_primaria
43,7,contratante,dores,maior_frustracao_aberta,Alguém q não roube minhas coisas,,2026-03-24 20:58:17.125,pesquisa_primaria
44,7,contratante,dores,maior_frustracao_aberta,Serviços mal prestados e descumprimento de jornada de trabalho ,,2026-03-24 21:10:23.739,pesquisa_primaria
45,7,contratante,dores,maior_frustracao_aberta,a falta de profissionalismo,,2026-03-24 21:50:44.954,pesquisa_primaria
46,7,contratante,dores,maior_frustracao_aberta,Achar pessoas qualificadas .,,2026-03-24 22:34:36.412,pesquisa_primaria
47,7,contratante,dores,maior_frustracao_aberta,Alguém que realmente faça um bom serviço,,2026-03-25 07:04:23.770,pesquisa_primaria
48,7,contratante,dores,maior_frustracao_aberta,Que execute o serviço direito,,2026-03-25 07:32:02.170,pesquisa_primaria
49,7,contratante,dores,maior_frustracao_aberta,"Roubar, não limpar a casa direito e faltar o serviço ",,2026-03-25 10:07:51.270,pesquisa_primaria
50,7,contratante,dores,maior_frustracao_aberta,"Sempre que vão fazer a limpeza eu peço pra não mudar as coisas de lugar e mudam. Destroem muito os móveis! Pessoas que façam tudo: limpeza, comida e passa roupa. Pessoas que entendam a diária como o dia de serviço prestado e não como trabalho específico, tipo só faço limpeza, só passo… não faz as tarefas de direito e querem ser bem remunerada na diária.",,2026-03-25 11:12:21.040,pesquisa_primaria
51,7,contratante,dores,maior_frustracao_aberta,confiança e serviço bem feito,,2026-03-25 11:16:16.533,pesquisa_primaria
52,7,contratante,dores,maior_frustracao_aberta,Falta de comprometimento e não sabem fazer o serviço. ,,2026-03-25 12:00:25.404,pesquisa_primaria
53,7,contratante,dores,maior_frustracao_aberta,Confiança ,,2026-03-25 12:02:52.345,pesquisa_primaria
54,7,contratante,dores,maior_frustracao_aberta,Pontualidade e eficiência no serviço ,,2026-03-25 12:02:58.257,pesquisa_primaria
55,7,contratante,dores,maior_frustracao_aberta,compromisso e dedicação com a limpeza. ,,2026-03-25 12:05:48.745,pesquisa_primaria
56,7,contratante,dores,maior_frustracao_aberta,"Encontrar pessoa de confiança, que tenha assiduidade, que faça o serviço sem que eu tenha que ficar pedindo, e que cobre preço justo.",,2026-03-25 12:07:22.699,pesquisa_primaria
57,7,contratante,dores,maior_frustracao_aberta,Minha maior dificuldade é encontrar profissionais que mantenham constância na qualidade do serviço e que realmente executem a limpeza com capricho e responsabilidade.,,2026-03-25 12:09:36.234,pesquisa_primaria
58,7,contratante,dores,maior_frustracao_aberta,Não fazer serviços dentro de armários. ,,2026-03-25 14:28:02.528,pesquisa_primaria
59,7,contratante,dores,maior_frustracao_aberta,Confiança ,,2026-03-25 14:29:55.644,pesquisa_primaria
60,7,contratante,dores,maior_frustracao_aberta,Confiabilidade ,,2026-03-25 14:30:02.648,pesquisa_primaria
61,7,contratante,dores,maior_frustracao_aberta,Falta de zelo nos detalhes da limpeza,,2026-03-25 14:31:27.290,pesquisa_primaria
62,7,contratante,dores,maior_frustracao_aberta,A má qualidade na entrega do trabalho.,,2026-03-25 14:32:02.864,pesquisa_primaria
63,7,contratante,dores,maior_frustracao_aberta,Encontrar uma faxineira boa de serviço ,,2026-03-25 14:33:02.846,pesquisa_primaria
64,7,contratante,dores,maior_frustracao_aberta,não cumprir o combinado,,2026-03-25 14:35:50.118,pesquisa_primaria
65,7,contratante,dores,maior_frustracao_aberta,,,2026-03-25 14:37:25.286,pesquisa_primaria
66,7,contratante,dores,maior_frustracao_aberta,confiança,,2026-03-25 14:39:04.595,pesquisa_primaria
67,7,contratante,dores,maior_frustracao_aberta,Achar profissional de confiança e que cumpre com o combinado.,,2026-03-25 14:56:47.032,pesquisa_primaria
68,7,contratante,dores,maior_frustracao_aberta,Muito difícil ter o dia que queremos na agenda.,,2026-03-25 15:03:59.150,pesquisa_primaria
69,7,contratante,dores,maior_frustracao_aberta,Falta de compromisso. Não limpam direito.,,2026-03-25 15:07:37.987,pesquisa_primaria
70,7,contratante,dores,maior_frustracao_aberta,Saberem fazer o serviço ,,2026-03-25 15:14:08.945,pesquisa_primaria
71,7,contratante,dores,maior_frustracao_aberta,confiança,,2026-03-25 15:27:57.886,pesquisa_primaria
72,7,contratante,dores,maior_frustracao_aberta,Qualidade da limpeza.,,2026-03-25 15:30:24.891,pesquisa_primaria
73,7,contratante,dores,maior_frustracao_aberta,"Já estou com a mesma diarista há anos e não tenho problemas, foi por indicação no início.",,2026-03-25 16:26:56.616,pesquisa_primaria
74,7,contratante,dores,maior_frustracao_aberta,Encontrar alguém de confiança e que seja ágil e caprichoso.,,2026-03-25 16:31:10.726,pesquisa_primaria
75,7,contratante,dores,maior_frustracao_aberta,"Algumas profissionais impõem inúmeras  exigências, às  vezes determinam até  as marcas dos produtos que utilizaram na limpeza. Muitas utilizam os produtos  sem nenhum critério,  chegam a desperdiçar  mesmo. Muitas vezes é  necessário  ficar o tempo inteiro ""fiscalizando"" e orientando a profissional.  ",,2026-03-25 17:11:01.770,pesquisa_primaria
76,7,contratante,dores,maior_frustracao_aberta,Extravios,,2026-03-25 20:13:04.614,pesquisa_primaria
77,7,contratante,dores,maior_frustracao_aberta,O tempo de permanência no trabalho ,,2026-03-25 21:04:08.540,pesquisa_primaria
78,7,contratante,dores,maior_frustracao_aberta,Confiança ,,2026-03-25 21:48:56.259,pesquisa_primaria
79,7,contratante,dores,maior_frustracao_aberta,,,2026-03-25 22:38:28.375,pesquisa_primaria
80,7,contratante,dores,maior_frustracao_aberta,Confiança ,,2026-03-25 23:07:09.681,pesquisa_primaria
81,7,contratante,dores,maior_frustracao_aberta,Confiança,,2026-03-26 00:35:02.800,pesquisa_primaria
82,7,contratante,dores,maior_frustracao_aberta,Diligência na execução do trabalho,,2026-03-26 07:14:02.312,pesquisa_primaria
83,7,contratante,dores,maior_frustracao_aberta,Confiança ,,2026-03-26 07:23:32.605,pesquisa_primaria
84,7,contratante,dores,maior_frustracao_aberta,Falta de confiança ,,2026-03-26 08:27:09.513,pesquisa_primaria
85,7,contratante,dores,maior_frustracao_aberta,"Fidelidade da colaboradora. Qualquer outra oferta maior ou alguma possível dificuldade, o abandono é imediato, sem aviso prévio. ",,2026-03-26 09:05:18.008,pesquisa_primaria
86,7,contratante,dores,maior_frustracao_aberta,Não comprometimento com o horário ,,2026-03-26 09:17:41.568,pesquisa_primaria
87,7,contratante,dores,maior_frustracao_aberta,Falta de experiência na função ,,2026-03-26 09:59:48.158,pesquisa_primaria
88,7,contratante,dores,maior_frustracao_aberta,Encontrar alguém que faça o trabalho com presteza ,,2026-03-26 10:06:46.324,pesquisa_primaria
89,7,contratante,dores,maior_frustracao_aberta,Não tenho dificuldade.,,2026-03-26 11:45:11.218,pesquisa_primaria
90,7,contratante,dores,maior_frustracao_aberta,"Ficar poucas horas, fazer o serviço de qualquer forma, deixar panos utilizados sujos e também aspirador sem limpar, ficar no celular enquanto trabalha, sem ter muito conhecimento em limpeza achar que terei de comprar diversos produtos caros e as vezes que prejudicam a mobília.",,2026-03-26 11:55:05.102,pesquisa_primaria
91,7,contratante,dores,maior_frustracao_aberta,Ter referências de alguém conhecido ,,2026-03-26 12:11:19.281,pesquisa_primaria
92,7,contratante,dores,maior_frustracao_aberta,Confiança ,,2026-03-26 12:38:34.758,pesquisa_primaria
93,7,contratante,dores,maior_frustracao_aberta,Não confiar em estranhos na minha casa!,,2026-03-26 12:54:53.135,pesquisa_primaria
94,7,contratante,dores,maior_frustracao_aberta,Ver o tamanho da casa e quer aumentar o valor. Sendo que diária é como o nome diz. Inicia cedo até o final do dia.,,2026-03-26 13:06:54.424,pesquisa_primaria
95,7,contratante,dores,maior_frustracao_aberta,Falta de especialização ,,2026-03-26 13:53:06.043,pesquisa_primaria
96,7,contratante,dores,maior_frustracao_aberta,Ser de confiança e disponibilidade para cumprir horário zelando pela limpeza completa do local,,2026-03-27 07:26:35.537,pesquisa_primaria
97,7,contratante,dores,maior_frustracao_aberta,Honestidade e descrição ,,2026-03-27 07:33:30.311,pesquisa_primaria
98,7,contratante,dores,maior_frustracao_aberta,E um paliativo. Nem sempre fica 100%,100.0,2026-03-27 08:33:34.182,pesquisa_primaria
99,7,contratante,dores,maior_frustracao_aberta,Entrevista ,,2026-03-27 13:12:56.690,pesquisa_primaria
100,7,contratante,dores,maior_frustracao_aberta,nao sei responder quem faz limpeza nos mesmo,,2026-03-27 15:50:37.724,pesquisa_primaria
101,7,contratante,dores,maior_frustracao_aberta,Eficiência ,,2026-03-27 15:58:33.219,pesquisa_primaria
102,7,contratante,dores,maior_frustracao_aberta,Confiança ,,2026-03-27 16:23:54.250,pesquisa_primaria
103,7,contratante,dores,maior_frustracao_aberta,É ele fazer exatamente o que se manda,,2026-03-27 17:29:04.885,pesquisa_primaria
104,7,contratante,dores,maior_frustracao_aberta,Confiar na pessoa que irá à minha casa.,,2026-03-27 21:15:29.831,pesquisa_primaria
105,7,contratante,dores,maior_frustracao_aberta,Confiança é excelente serviço. ,,2026-03-29 18:47:48.660,pesquisa_primaria
106,7,contratante,dores,maior_frustracao_aberta,"responsabilidade, qualidade do serviço e confiança ",,2026-03-30 13:16:11.572,pesquisa_primaria
1,8,contratante,dores,dificuldade_ultima_hora_1a5,5,5.0,2026-03-23 16:36:16.600,pesquisa_primaria
2,8,contratante,dores,dificuldade_ultima_hora_1a5,5,5.0,2026-03-23 16:52:14.776,pesquisa_primaria
3,8,contratante,dores,dificuldade_ultima_hora_1a5,5,5.0,2026-03-23 22:22:57.824,pesquisa_primaria
4,8,contratante,dores,dificuldade_ultima_hora_1a5,5,5.0,2026-03-24 07:06:47.496,pesquisa_primaria
5,8,contratante,dores,dificuldade_ultima_hora_1a5,5,5.0,2026-03-24 14:12:11.902,pesquisa_primaria
6,8,contratante,dores,dificuldade_ultima_hora_1a5,4,4.0,2026-03-24 14:51:16.640,pesquisa_primaria
7,8,contratante,dores,dificuldade_ultima_hora_1a5,4,4.0,2026-03-24 16:08:02.275,pesquisa_primaria
8,8,contratante,dores,dificuldade_ultima_hora_1a5,5,5.0,2026-03-24 18:02:41.390,pesquisa_primaria
9,8,contratante,dores,dificuldade_ultima_hora_1a5,4,4.0,2026-03-24 18:03:19.611,pesquisa_primaria
10,8,contratante,dores,dificuldade_ultima_hora_1a5,5,5.0,2026-03-24 18:03:56.180,pesquisa_primaria
11,8,contratante,dores,dificuldade_ultima_hora_1a5,3,3.0,2026-03-24 18:05:29.471,pesquisa_primaria
12,8,contratante,dores,dificuldade_ultima_hora_1a5,5,5.0,2026-03-24 18:06:17.115,pesquisa_primaria
13,8,contratante,dores,dificuldade_ultima_hora_1a5,5,5.0,2026-03-24 18:06:53.372,pesquisa_primaria
14,8,contratante,dores,dificuldade_ultima_hora_1a5,5,5.0,2026-03-24 18:19:46.080,pesquisa_primaria
15,8,contratante,dores,dificuldade_ultima_hora_1a5,4,4.0,2026-03-24 18:20:34.264,pesquisa_primaria
16,8,contratante,dores,dificuldade_ultima_hora_1a5,5,5.0,2026-03-24 18:21:39.067,pesquisa_primaria
17,8,contratante,dores,dificuldade_ultima_hora_1a5,5,5.0,2026-03-24 18:27:27.517,pesquisa_primaria
18,8,contratante,dores,dificuldade_ultima_hora_1a5,3,3.0,2026-03-24 18:43:07.909,pesquisa_primaria
19,8,contratante,dores,dificuldade_ultima_hora_1a5,5,5.0,2026-03-24 18:52:43.021,pesquisa_primaria
20,8,contratante,dores,dificuldade_ultima_hora_1a5,4,4.0,2026-03-24 19:10:38.159,pesquisa_primaria
21,8,contratante,dores,dificuldade_ultima_hora_1a5,5,5.0,2026-03-24 19:15:06.376,pesquisa_primaria
22,8,contratante,dores,dificuldade_ultima_hora_1a5,3,3.0,2026-03-24 19:19:15.991,pesquisa_primaria
23,8,contratante,dores,dificuldade_ultima_hora_1a5,5,5.0,2026-03-24 19:24:55.289,pesquisa_primaria
24,8,contratante,dores,dificuldade_ultima_hora_1a5,3,3.0,2026-03-24 19:37:26.345,pesquisa_primaria
25,8,contratante,dores,dificuldade_ultima_hora_1a5,3,3.0,2026-03-24 19:39:36.488,pesquisa_primaria
26,8,contratante,dores,dificuldade_ultima_hora_1a5,5,5.0,2026-03-24 19:40:24.807,pesquisa_primaria
27,8,contratante,dores,dificuldade_ultima_hora_1a5,4,4.0,2026-03-24 19:42:12.918,pesquisa_primaria
28,8,contratante,dores,dificuldade_ultima_hora_1a5,4,4.0,2026-03-24 19:44:37.119,pesquisa_primaria
29,8,contratante,dores,dificuldade_ultima_hora_1a5,5,5.0,2026-03-24 19:44:38.104,pesquisa_primaria
30,8,contratante,dores,dificuldade_ultima_hora_1a5,4,4.0,2026-03-24 19:44:49.352,pesquisa_primaria
31,8,contratante,dores,dificuldade_ultima_hora_1a5,4,4.0,2026-03-24 19:54:25.663,pesquisa_primaria
32,8,contratante,dores,dificuldade_ultima_hora_1a5,5,5.0,2026-03-24 19:55:31.781,pesquisa_primaria
33,8,contratante,dores,dificuldade_ultima_hora_1a5,5,5.0,2026-03-24 20:04:40.320,pesquisa_primaria
34,8,contratante,dores,dificuldade_ultima_hora_1a5,3,3.0,2026-03-24 20:07:36.926,pesquisa_primaria
35,8,contratante,dores,dificuldade_ultima_hora_1a5,5,5.0,2026-03-24 20:11:31.036,pesquisa_primaria
36,8,contratante,dores,dificuldade_ultima_hora_1a5,4,4.0,2026-03-24 20:15:48.225,pesquisa_primaria
37,8,contratante,dores,dificuldade_ultima_hora_1a5,5,5.0,2026-03-24 20:21:42.700,pesquisa_primaria
38,8,contratante,dores,dificuldade_ultima_hora_1a5,2,2.0,2026-03-24 20:31:54.097,pesquisa_primaria
39,8,contratante,dores,dificuldade_ultima_hora_1a5,4,4.0,2026-03-24 20:36:21.798,pesquisa_primaria
40,8,contratante,dores,dificuldade_ultima_hora_1a5,5,5.0,2026-03-24 20:39:51.722,pesquisa_primaria
41,8,contratante,dores,dificuldade_ultima_hora_1a5,4,4.0,2026-03-24 20:39:52.888,pesquisa_primaria
42,8,contratante,dores,dificuldade_ultima_hora_1a5,5,5.0,2026-03-24 20:56:23.429,pesquisa_primaria
43,8,contratante,dores,dificuldade_ultima_hora_1a5,4,4.0,2026-03-24 20:58:17.125,pesquisa_primaria
44,8,contratante,dores,dificuldade_ultima_hora_1a5,4,4.0,2026-03-24 21:10:23.739,pesquisa_primaria
45,8,contratante,dores,dificuldade_ultima_hora_1a5,5,5.0,2026-03-24 21:50:44.954,pesquisa_primaria
46,8,contratante,dores,dificuldade_ultima_hora_1a5,4,4.0,2026-03-24 22:34:36.412,pesquisa_primaria
